ambient,coolant,u_d,u_q,motor_speed,torque,i_d,i_q,pm,stator_yoke,stator_tooth,stator_winding
-0.7869267,-1.0938799,0.18283066,1.6830025,2.0241144,-0.26291996,-0.7720855,-0.2553383,-0.5606807,-0.88618714,-0.58051515,-0.4051464
-0.7989425,-1.093909,0.18139496,1.6838971,2.0241168,-0.26290956,-0.7714683,-0.2547644,-0.5579324,-0.8856903,-0.5807681,-0.4062917
-0.8132198,-1.093325,0.18215013,1.6825689,2.0241184,-0.264474,-0.7723106,-0.25504732,-0.5549023,-0.88581294,-0.58063143,-0.40656644
-0.8289926,-1.0919795,0.18191385,1.683647,2.0241177,-0.2649955,-0.7719527,-0.25491032,-0.55492854,-0.88724786,-0.58150977,-0.40608594
-0.84248996,-1.0906156,0.18117152,1.6841325,2.0241177,-0.26356778,-0.77170897,-0.25477245,-0.55724555,-0.8885564,-0.5809131,-0.4043425
-0.85865426,-1.0888003,0.18109253,1.6815294,2.024118,-0.26339105,-0.7722886,-0.2549551,-0.5575771,-0.8887292,-0.5798603,-0.40456817
-0.8745466,-1.0864685,0.18212716,1.6818563,2.0241187,-0.26385304,-0.7725236,-0.25522164,-0.5583156,-0.8875971,-0.57900345,-0.40619296
-0.8888971,-1.0833868,0.18098442,1.6826241,2.024118,-0.26446444,-0.77252144,-0.25494468,-0.5576309,-0.88769376,-0.5790895,-0.40750277
-0.9055131,-1.080131,0.17988007,1.684285,2.0241163,-0.26445413,-0.77174836,-0.25473407,-0.557906,-0.8884932,-0.5796561,-0.4059757
-0.9162682,-1.0781146,0.18244879,1.6830279,2.024119,-0.26301023,-0.77247405,-0.2553139,-0.55569845,-0.8878662,-0.58006215,-0.40544045
-0.9198315,-1.0773716,0.18084832,1.6822779,2.0241184,-0.26200047,-0.77186346,-0.25499573,-0.5542782,-0.88635683,-0.5794864,-0.40322042
-0.92550564,-1.0777878,0.17998701,1.6846108,2.0241175,-0.2626699,-0.7709827,-0.2548497,-0.5533855,-0.886411,-0.5793943,-0.39877716
-0.93292534,-1.0793573,0.18169229,1.6830515,2.0241163,-0.26394495,-0.7720772,-0.25533617,-0.5537134,-0.88645744,-0.57978404,-0.39585763
-0.9391154,-1.0817616,0.18060958,1.6835798,2.02412,-0.26287308,-0.7719538,-0.25484347,-0.55440146,-0.8859964,-0.58048123,-0.393802
-0.9310734,-1.0847276,0.1803319,1.6850455,2.0241163,-0.26196286,-0.7712447,-0.25464907,-0.5539551,-0.88538885,-0.5808949,-0.39061874
-0.9097328,-1.0874085,0.1803518,1.6854812,2.02412,-0.26245698,-0.77107465,-0.2546313,-0.553336,-0.88493216,-0.5801093,-0.38868073
-0.8922797,-1.0894974,0.1799451,1.6848091,2.0241177,-0.261838,-0.77072614,-0.2546482,-0.551547,-0.8846601,-0.57964456,-0.39310715
-0.8809133,-1.0911623,0.18110704,1.6845981,2.0241177,-0.26227033,-0.77073336,-0.2548085,-0.54972,-0.88422877,-0.5795404,-0.39750057
-0.87031376,-1.0923299,0.18063854,1.6853354,2.0241168,-0.2625334,-0.7704202,-0.25479347,-0.54998183,-0.8848599,-0.5789854,-0.39624345
-0.85007524,-1.0932039,0.17975117,1.6846563,2.0241203,-0.26218125,-0.77097434,-0.25475243,-0.550188,-0.88553596,-0.5789658,-0.3949933
-0.82916826,-1.0938786,0.18034542,1.6852329,2.0241177,-0.26323256,-0.77084774,-0.25472122,-0.5485044,-0.88564914,-0.57943195,-0.39849675
-0.81613564,-1.093825,0.17985415,1.6837531,2.0241177,-0.26292622,-0.77084726,-0.2548394,-0.55059016,-0.8858566,-0.58080024,-0.4017822
-0.8010785,-1.0932473,0.1796301,1.6844372,2.024116,-0.2634261,-0.7705887,-0.25480273,-0.5510864,-0.8851058,-0.5821605,-0.40061963
-0.7919645,-1.0916901,0.17987022,1.6850976,2.0241158,-0.26333427,-0.7703642,-0.25473893,-0.5493618,-0.884542,-0.5812109,-0.39994586
-0.78562284,-1.0895967,0.18056697,1.6854491,2.0241172,-0.26405618,-0.7705528,-0.25459957,-0.5487187,-0.8847833,-0.57975423,-0.40024468
-0.77813387,-1.0878236,0.18057457,1.6856186,2.024116,-0.26437107,-0.7707818,-0.25481328,-0.5482505,-0.8862472,-0.5787936,-0.3977566
-0.7723604,-1.0855191,0.18065076,1.6822698,2.0241206,-0.26241216,-0.77161896,-0.2551982,-0.5472021,-0.88797,-0.5779335,-0.3983687
-0.7748988,-1.0823529,0.1817661,1.6819754,2.0241175,-0.2642702,-0.7719952,-0.2551823,-0.5458796,-0.8883263,-0.57741135,-0.39914674
-0.7761585,-1.0794222,0.18264942,1.6828545,2.024118,-0.2640309,-0.77184397,-0.25535238,-0.54586715,-0.8879526,-0.5770098,-0.3986247
-0.77468204,-1.0772496,0.18160228,1.6831014,2.0241203,-0.26434147,-0.77190244,-0.25499883,-0.5426374,-0.88751954,-0.57639515,-0.3974727
-0.7830372,-1.0766599,0.18202215,1.6838415,2.0241175,-0.26504084,-0.7714845,-0.25510916,-0.5413565,-0.8868069,-0.5758086,-0.39861888
-0.7871907,-1.0772552,0.18154953,1.6833339,2.024118,-0.2651276,-0.7717546,-0.25487676,-0.54241115,-0.88574266,-0.576059,-0.40083745
-0.75659853,-1.0787863,0.18156601,1.6820842,2.0241158,-0.26522,-0.7718424,-0.25502196,-0.5436618,-0.88454807,-0.57724255,-0.39904857
-0.71380293,-1.0814302,0.1807348,1.6835146,2.024118,-0.26477388,-0.7714163,-0.2548441,-0.5434979,-0.8844835,-0.57820266,-0.39988616
-0.6914726,-1.0844675,0.18150775,1.6837707,2.0241199,-0.26442134,-0.77154,-0.254917,-0.54317147,-0.8850554,-0.578641,-0.40407848
-0.6798884,-1.0872475,0.18253,1.6831859,2.0241172,-0.26433167,-0.77181756,-0.25510284,-0.54402405,-0.8853149,-0.5784637,-0.40582788
-0.6684005,-1.0895165,0.18250611,1.6829187,2.024118,-0.2640534,-0.77191097,-0.25498983,-0.54431117,-0.8854157,-0.5785703,-0.40276226
-0.6621342,-1.0911599,0.18146785,1.6814173,2.0241153,-0.2623649,-0.77197737,-0.2551532,-0.5435275,-0.8844713,-0.5788121,-0.40148917
-0.6565524,-1.0922488,0.181792,1.681336,2.0241168,-0.2628091,-0.7722202,-0.25511184,-0.5445367,-0.88398975,-0.57864636,-0.40232402
-0.65285355,-1.0931001,0.18139128,1.6815892,2.0241203,-0.2627465,-0.77220994,-0.2550182,-0.544075,-0.8834474,-0.5784347,-0.4010454
-0.6564961,-1.0937492,0.18123898,1.6840405,2.0241184,-0.26381388,-0.77108943,-0.25484598,-0.54080755,-0.8830492,-0.5776511,-0.39879256
-0.6535933,-1.0940303,0.18085371,1.684808,2.0241203,-0.26249316,-0.77064353,-0.25464225,-0.54041,-0.882873,-0.5771095,-0.39825672
-0.6448075,-1.0935116,0.1790275,1.6847503,2.024118,-0.26232776,-0.77008694,-0.25449565,-0.540262,-0.8824082,-0.5779801,-0.39861843
-0.64910054,-1.0926167,0.18124005,1.6845721,2.0241177,-0.26379722,-0.7702857,-0.25498566,-0.53900194,-0.8819857,-0.58011144,-0.39891744
-0.6613623,-1.091148,0.18044263,1.6837175,2.024118,-0.2627759,-0.7708375,-0.25468808,-0.53878117,-0.88173276,-0.5809462,-0.39647815
-0.67291135,-1.0887169,0.17997207,1.6846105,2.0241182,-0.26267645,-0.77033633,-0.25440893,-0.53678894,-0.8825879,-0.58042246,-0.39654523
-0.67867184,-1.0861074,0.18060642,1.6851276,2.024119,-0.26285738,-0.7704987,-0.254551,-0.53563315,-0.88367105,-0.5793986,-0.3976381
-0.6877869,-1.0839056,0.1811908,1.6853354,2.02412,-0.26408762,-0.77034956,-0.25477007,-0.5340904,-0.8833724,-0.57850635,-0.39633757
-0.69718796,-1.0814694,0.18130973,1.6827052,2.0241165,-0.26363537,-0.7711034,-0.25506896,-0.53567135,-0.8829055,-0.5777402,-0.39331812
-0.703374,-1.0792878,0.18108839,1.6845932,2.0241177,-0.26307467,-0.7703023,-0.25474977,-0.53439355,-0.88238597,-0.57701623,-0.39105612
-0.7045614,-1.0784981,0.1815338,1.6833748,2.0241184,-0.26319978,-0.7713616,-0.25506523,-0.534051,-0.8823383,-0.57678473,-0.3902698
-0.7035808,-1.0783684,0.1809216,1.6842681,2.0241158,-0.2637509,-0.7710021,-0.25503874,-0.53277224,-0.8824354,-0.5762969,-0.39100718
-0.7009309,-1.0800159,0.18029407,1.6849775,2.0241184,-0.26376808,-0.77058816,-0.2547395,-0.53195953,-0.8821942,-0.57601863,-0.38980365
-0.69533706,-1.0828654,0.1810824,1.683613,2.0241134,-0.2637015,-0.77040035,-0.25516078,-0.53181225,-0.8818444,-0.5764927,-0.38811353
-0.7070708,-1.0858963,0.18023793,1.6834593,2.0241165,-0.2630036,-0.77064866,-0.25510615,-0.5309248,-0.8816853,-0.57665706,-0.38949203
-0.72517735,-1.0884074,0.180216,1.6841631,2.0241177,-0.2637806,-0.7702749,-0.25451973,-0.53320754,-0.8816847,-0.5766483,-0.39493713
-0.7465922,-1.0903354,0.18074831,1.6848134,2.024118,-0.2648838,-0.76979494,-0.25467253,-0.53437984,-0.8818739,-0.57680136,-0.3984054
-0.75078887,-1.0918112,0.18122981,1.6836456,2.0241156,-0.26460767,-0.77056885,-0.25501955,-0.53259134,-0.88216406,-0.5767153,-0.3967343
-0.73963326,-1.0928164,0.18043861,1.6837155,2.024118,-0.26391318,-0.77012736,-0.2547865,-0.5297436,-0.881994,-0.57555133,-0.39666605
-0.72676325,-1.0935645,0.1809898,1.6824617,2.024118,-0.26365906,-0.7706472,-0.25524184,-0.53060144,-0.8820576,-0.5743767,-0.39500928
-0.7242348,-1.0939007,0.1806384,1.6824354,2.0241187,-0.2643516,-0.77091545,-0.2550904,-0.53103703,-0.8820149,-0.5740857,-0.39346728
-0.72292095,-1.0936431,0.18105708,1.6835607,2.024119,-0.2645473,-0.7705775,-0.25497887,-0.527065,-0.88178986,-0.57463855,-0.39317
-0.7337413,-1.0931021,0.18183912,1.6841353,2.0241168,-0.26444086,-0.77010965,-0.25513807,-0.525964,-0.88225955,-0.57571137,-0.39410752
-0.7386526,-1.0923717,0.1813357,1.683342,2.0241175,-0.26467213,-0.77047586,-0.2549723,-0.526253,-0.8826836,-0.5760122,-0.3954985
-0.7497651,-1.0904353,0.18114509,1.6824653,2.0241196,-0.2641446,-0.770383,-0.2550944,-0.52551645,-0.8820511,-0.57644874,-0.39590105
-0.7673637,-1.0876884,0.18020995,1.6855823,2.0241168,-0.26468828,-0.7687997,-0.25455356,-0.52455384,-0.8811347,-0.57704824,-0.39550316
-0.7817203,-1.0854857,0.18097433,1.6877303,2.02412,-0.2641182,-0.7677752,-0.25404072,-0.5250744,-0.8814121,-0.5769212,-0.39390552
-0.792373,-1.0828198,0.17979124,1.6885976,2.024118,-0.2638157,-0.767745,-0.2541879,-0.5280238,-0.8821084,-0.5765956,-0.39081028
-0.8000065,-1.0802554,0.1804462,1.6873597,2.0241165,-0.26349,-0.768808,-0.25443015,-0.52797884,-0.88221073,-0.57631516,-0.3903636
-0.8032034,-1.0791914,0.18241963,1.6813797,2.0241144,-0.26456675,-0.7712369,-0.25557852,-0.52473015,-0.8820971,-0.5755033,-0.3928691
-0.803889,-1.0792735,0.18221015,1.6807636,2.0241199,-0.26408383,-0.77167505,-0.25558567,-0.5239746,-0.8820635,-0.57462573,-0.3935332
-0.8087411,-1.0798846,0.18092793,1.680182,2.0241175,-0.26436234,-0.77183956,-0.25527382,-0.5248351,-0.8819916,-0.57419914,-0.39275905
-0.8115345,-1.0815358,0.18034993,1.6815786,2.0241184,-0.2643261,-0.77115923,-0.254983,-0.52421844,-0.8820316,-0.5740525,-0.39150122
-0.8133292,-1.0843747,0.18102837,1.6840402,2.0241182,-0.26408184,-0.7700031,-0.2548202,-0.5213404,-0.88156426,-0.5743487,-0.39002076
-0.8161788,-1.0871005,0.18109879,1.6835692,2.0241215,-0.2651166,-0.77025443,-0.25478312,-0.51959634,-0.88067997,-0.57435614,-0.3880762
-0.81404185,-1.0893601,0.18090789,1.6828545,2.0241184,-0.26458183,-0.769977,-0.25464165,-0.51784676,-0.8796818,-0.57383996,-0.38813776
-0.8135199,-1.0913823,0.18097423,1.6831387,2.0241187,-0.26546797,-0.77010655,-0.25465757,-0.5170256,-0.8788694,-0.574023,-0.38769123
-0.81256133,-1.0926973,0.1813302,1.6844114,2.0241158,-0.26645154,-0.7696724,-0.25474882,-0.5171719,-0.87920564,-0.5745423,-0.38654447
-0.79775006,-1.093482,0.18097444,1.6846718,2.0241172,-0.2653781,-0.7697483,-0.25456625,-0.51711404,-0.88010293,-0.57453674,-0.38673544
-0.7780516,-1.0940443,0.18083853,1.6854527,2.0241172,-0.26498836,-0.7693485,-0.2545692,-0.5170018,-0.88085,-0.5746252,-0.3896827
-0.7810187,-1.0942968,0.1815342,1.6839898,2.0241163,-0.26366362,-0.7694376,-0.25521597,-0.5179731,-0.8815042,-0.5749865,-0.39205563
-0.7946917,-1.0943714,0.18015985,1.6849831,2.0241175,-0.26410905,-0.76908225,-0.25456575,-0.516536,-0.88156897,-0.57489276,-0.39043927
-0.8026243,-1.0940905,0.18006828,1.6853111,2.0241196,-0.26318258,-0.7688626,-0.2545854,-0.5142072,-0.88213944,-0.57432544,-0.3877791
-0.80781865,-1.0933852,0.18016477,1.6851064,2.0241184,-0.2641058,-0.76906216,-0.25457957,-0.5124186,-0.88222057,-0.57371455,-0.38723788
-0.82442456,-1.0916452,0.18134116,1.6842357,2.024119,-0.26343155,-0.76971614,-0.25477734,-0.51101595,-0.8818796,-0.57318866,-0.3890137
-0.83711094,-1.0896114,0.18156272,1.6837788,2.0241184,-0.26264545,-0.76938266,-0.2548418,-0.5108218,-0.88182765,-0.5729688,-0.3920902
-0.8433723,-1.0870566,0.18163534,1.684104,2.0241184,-0.26285943,-0.76970184,-0.2548674,-0.50948805,-0.8817633,-0.57294524,-0.39481702
-0.84790015,-1.0849912,0.18058544,1.6846943,2.0241184,-0.26322258,-0.7696333,-0.25466293,-0.51197135,-0.8812918,-0.5725138,-0.3933864
-0.85096157,-1.083693,0.18079114,1.68587,2.0241175,-0.26311085,-0.76899576,-0.25475055,-0.51570815,-0.8791363,-0.5714212,-0.39020967
-0.8619205,-1.0831496,0.18129176,1.6857581,2.0241187,-0.2645131,-0.7692035,-0.2547592,-0.51718825,-0.8770545,-0.57115537,-0.3895022
-0.8776361,-1.0827204,0.18188821,1.6861646,2.0241187,-0.26511338,-0.7689232,-0.2546807,-0.5164805,-0.87676495,-0.5717813,-0.3922864
-0.8872981,-1.0831484,0.18123546,1.6849673,2.0241175,-0.2642771,-0.76891446,-0.25491434,-0.5144378,-0.87852174,-0.5722927,-0.39171743
-0.895312,-1.0846179,0.18090123,1.6840384,2.0241184,-0.26417428,-0.7695966,-0.2548629,-0.512803,-0.8796905,-0.5724824,-0.38910183
-0.897183,-1.086906,0.18022284,1.6850342,2.0241199,-0.26491413,-0.76905495,-0.25438386,-0.5106885,-0.87996846,-0.57299614,-0.38888168
-0.8976849,-1.0889869,0.17960052,1.6848003,2.0241177,-0.26495445,-0.76886344,-0.25441408,-0.50762504,-0.8798074,-0.57402354,-0.39109635
-0.9002996,-1.0906043,0.18033181,1.685576,2.024119,-0.26432016,-0.76868165,-0.25458184,-0.50851583,-0.8801445,-0.57498723,-0.39095476
-0.9030469,-1.0919338,0.18059619,1.6843998,2.0241175,-0.26481313,-0.7687105,-0.25494665,-0.51011217,-0.8807,-0.5749419,-0.38932952
-0.89156306,-1.0929565,0.18087578,1.6846464,2.0241187,-0.26354006,-0.7688822,-0.25469548,-0.5094962,-0.8792253,-0.57411325,-0.3875954
-0.8707785,-1.0937014,0.18139096,1.6852632,2.0241187,-0.26317793,-0.76883256,-0.25487426,-0.50998914,-0.8773301,-0.57363665,-0.3872826
-0.85411435,-1.0941277,0.18048088,1.6853125,2.0241191,-0.26330632,-0.7689029,-0.2545525,-0.511531,-0.8776886,-0.57355756,-0.38666674
-0.84856665,-1.0943296,0.1811122,1.6855482,2.0241199,-0.26275766,-0.76889366,-0.25477085,-0.5132732,-0.878255,-0.57319474,-0.3861097
-0.84658724,-1.0942781,0.18241124,1.6829268,2.0241213,-0.263322,-0.7695514,-0.25539643,-0.5109429,-0.8773126,-0.5720789,-0.3875148
-0.85092944,-1.0937575,0.18224706,1.6821951,2.024119,-0.26386756,-0.7698428,-0.2552197,-0.5093355,-0.8759052,-0.5716988,-0.38748023
-0.84439105,-1.0926508,0.18085568,1.6842966,2.0241158,-0.26430976,-0.7691943,-0.2549288,-0.5065615,-0.87605053,-0.5715523,-0.3857959
-0.83577394,-1.0906645,0.18116452,1.6838027,2.0241182,-0.2640859,-0.7695941,-0.25486925,-0.5063376,-0.87729883,-0.57109356,-0.3835301
-0.8420001,-1.0884748,0.1808191,1.6854749,2.0241175,-0.26455587,-0.7686929,-0.25468066,-0.50527555,-0.8780538,-0.5714809,-0.38147274
-0.8630316,-1.0863734,0.18180956,1.6848218,2.0241203,-0.2648456,-0.76904976,-0.2550508,-0.50534856,-0.87798095,-0.57135564,-0.38108894
-0.8919314,-1.0837258,0.18154551,1.6827852,2.0241184,-0.26435107,-0.7692744,-0.2551197,-0.50421417,-0.8779599,-0.57001525,-0.38399583
-0.90924096,-1.0812218,0.18179736,1.68392,2.0241177,-0.2639891,-0.7690422,-0.25511038,-0.50521815,-0.8783398,-0.5700033,-0.38862538
-0.9172509,-1.0793792,0.18200707,1.6829581,2.0241187,-0.2639745,-0.76967216,-0.25515032,-0.50282997,-0.8778918,-0.5707047,-0.39343372
-0.91000587,-1.0793911,0.18084453,1.6844393,2.024119,-0.2632002,-0.76918674,-0.25499555,-0.50117284,-0.87704647,-0.5708778,-0.39588958
-0.88548136,-1.0809457,0.18021591,1.6855055,2.0241182,-0.26220924,-0.7688126,-0.25473222,-0.49747851,-0.8767071,-0.57049286,-0.3972379
-0.86633193,-1.083174,0.18041469,1.6824607,2.0241172,-0.26293603,-0.76969725,-0.2549844,-0.49436772,-0.8769522,-0.5703705,-0.39719766
-0.85359037,-1.0854042,0.18057987,1.6839923,2.0241187,-0.2631526,-0.7692614,-0.2548802,-0.49614304,-0.8761228,-0.5702558,-0.39449465
-0.8453105,-1.0877061,0.17943516,1.6861367,2.024116,-0.26334175,-0.7681889,-0.2544593,-0.49641594,-0.87582135,-0.5700813,-0.39351228
-0.8388534,-1.089778,0.18023035,1.6860124,2.0241182,-0.2635507,-0.7682649,-0.2547231,-0.4933914,-0.8751867,-0.5701356,-0.3916486
-0.8362326,-1.0913659,0.18104002,1.6848102,2.0241187,-0.26379338,-0.76896966,-0.25470248,-0.49113873,-0.8753985,-0.5710941,-0.3901532
-0.8327557,-1.0923778,0.18099457,1.6846534,2.0241184,-0.26298988,-0.7686209,-0.25486663,-0.49090138,-0.8770823,-0.57155424,-0.39137414
-0.8287588,-1.0930823,0.18146807,1.682777,2.0241187,-0.26218206,-0.7694797,-0.25495136,-0.49323598,-0.8779646,-0.571189,-0.39019355
-0.8251041,-1.0937095,0.18159074,1.6840591,2.0241168,-0.26261234,-0.7690253,-0.25501943,-0.4950668,-0.8777156,-0.5714026,-0.38933346
-0.82745486,-1.0939709,0.18022026,1.6851963,2.02412,-0.26263386,-0.7686281,-0.25462574,-0.4950865,-0.87642103,-0.5709403,-0.3897511
-0.8254334,-1.0937886,0.1803593,1.6864935,2.0241172,-0.26203853,-0.7682393,-0.25454077,-0.49292415,-0.8766411,-0.5701805,-0.38789585
-0.82111627,-1.0934389,0.18048894,1.6879332,2.0241172,-0.2627372,-0.7672933,-0.25446853,-0.49325424,-0.87711596,-0.5704391,-0.3839132
-0.81857073,-1.0931398,0.18048626,1.683199,2.0241153,-0.26341528,-0.76891834,-0.25488937,-0.49771035,-0.8754629,-0.5703357,-0.3815565
-0.81674796,-1.0929254,0.18024355,1.6839634,2.024118,-0.26439095,-0.7688199,-0.25479445,-0.49124756,-0.8739171,-0.5702326,-0.38374287
-0.8040787,-1.0910099,0.18041381,1.6830127,2.024118,-0.26526943,-0.7695564,-0.25483847,-0.48971078,-0.8739624,-0.5702962,-0.38454735
-0.7798302,-1.0880638,0.18018638,1.6856594,2.0241206,-0.2647401,-0.7680173,-0.25462094,-0.49014202,-0.8742711,-0.5706452,-0.38334164
-0.75004715,-1.0845513,0.18063131,1.685259,2.0241168,-0.26477435,-0.7684191,-0.25469193,-0.49168718,-0.87378126,-0.571134,-0.38253757
-0.7244978,-1.0814289,0.18043745,1.6827387,2.0241191,-0.26461962,-0.76900935,-0.2550541,-0.48862275,-0.87242866,-0.57178754,-0.38438472
-0.6919062,-1.0798792,0.1799107,1.682907,2.0241165,-0.26427892,-0.7691308,-0.2550195,-0.49270722,-0.8710616,-0.5718579,-0.38487917
-0.66050106,-1.0791564,0.17963387,1.6844862,2.0241182,-0.26374802,-0.76856315,-0.2548317,-0.49311203,-0.87176186,-0.5714825,-0.38392437
-0.66137135,-1.0804648,0.17944968,1.6854527,2.0241187,-0.26367882,-0.76806396,-0.25460956,-0.493918,-0.87458056,-0.5714935,-0.38580418
-0.675497,-1.0830768,0.18027377,1.6866834,2.024119,-0.26315597,-0.7673581,-0.25444123,-0.49457216,-0.87670726,-0.5708737,-0.38846958
-0.6819059,-1.085677,0.18138093,1.6855439,2.0241187,-0.2625937,-0.7682766,-0.25479543,-0.49496108,-0.87658954,-0.5689049,-0.3926818
-0.67229104,-1.088047,0.18059763,1.6851075,2.0241177,-0.26247278,-0.767992,-0.2547454,-0.4971614,-0.87474966,-0.56719655,-0.3957824
-0.66934204,-1.0900652,0.18139839,1.6844579,2.024118,-0.26265514,-0.768457,-0.25496784,-0.4945724,-0.87337005,-0.5655255,-0.3940487
-0.6761906,-1.0914671,0.18104288,1.6838101,2.0241165,-0.2629602,-0.7688963,-0.25480857,-0.49378923,-0.872646,-0.5650925,-0.39337447
-0.7002755,-1.0925494,0.17965873,1.6846809,2.0241187,-0.26354462,-0.7685188,-0.25461143,-0.49360883,-0.8719761,-0.5665295,-0.39532208
-0.73228586,-1.0934097,0.18152858,1.6835865,2.024116,-0.26292104,-0.76937723,-0.25527117,-0.49448928,-0.87286687,-0.567211,-0.39497837
-0.7625116,-1.0940261,0.18030883,1.6820961,2.0241196,-0.26258543,-0.76939696,-0.25517258,-0.49299455,-0.8745851,-0.5679087,-0.39242187
-0.7860836,-1.0943388,0.18215774,1.6822617,2.024118,-0.2635745,-0.769504,-0.25548533,-0.48984122,-0.87519556,-0.56839615,-0.39083236
-0.7892975,-1.0943829,0.18045636,1.6835072,2.024119,-0.26415342,-0.7687865,-0.25507936,-0.48989648,-0.87610704,-0.5690615,-0.38927478
-0.7912378,-1.0935372,0.18032198,1.6845224,2.0241163,-0.26406634,-0.76843715,-0.25484496,-0.48843923,-0.87647045,-0.5698148,-0.38677654
-0.79827803,-1.0922562,0.18101175,1.6837034,2.0241196,-0.26448214,-0.7687996,-0.25505424,-0.4892344,-0.8752973,-0.56994396,-0.38359097
-0.8078086,-1.0910451,0.18161215,1.681839,2.0241175,-0.26399106,-0.76892275,-0.25551364,-0.48577577,-0.8734911,-0.5695129,-0.38287187
-0.8101584,-1.0892855,0.18216726,1.68323,2.024118,-0.2627198,-0.7687352,-0.2551979,-0.48643473,-0.8720879,-0.5695655,-0.38394427
-0.8104535,-1.0868028,0.18164182,1.6830553,2.0241184,-0.26288196,-0.7692026,-0.25513947,-0.48434085,-0.8712892,-0.56964636,-0.38661826
-0.8132449,-1.0848671,0.18136077,1.6832237,2.024118,-0.26188967,-0.76922584,-0.25502414,-0.483599,-0.870727,-0.56850743,-0.38757217
-0.8159771,-1.0836376,0.18123767,1.6846848,2.0241187,-0.26199794,-0.7686155,-0.25482133,-0.48321125,-0.8704736,-0.5658306,-0.38610318
-0.818909,-1.0824559,0.18051527,1.6857369,2.0241172,-0.2631395,-0.76817846,-0.25464693,-0.48263085,-0.87022203,-0.564308,-0.38601473
-0.8189612,-1.0823205,0.18087462,1.6831124,2.024121,-0.2632889,-0.76855725,-0.25482896,-0.48045313,-0.86960566,-0.56531954,-0.38575843
-0.820781,-1.0836226,0.18025932,1.6848725,2.0241187,-0.2637375,-0.7678671,-0.25458354,-0.4818227,-0.86876994,-0.5668534,-0.38567016
-0.8203444,-1.0855157,0.18078142,1.6857549,2.0241168,-0.26421237,-0.76762015,-0.25463977,-0.47888896,-0.8683885,-0.56795245,-0.38513517
-0.821589,-1.0874703,0.18155877,1.6859356,2.0241172,-0.26380947,-0.7674305,-0.2547406,-0.47987202,-0.86894953,-0.56804377,-0.3826182
-0.82222134,-1.08943,0.1801355,1.6876454,2.0241163,-0.26267716,-0.76660705,-0.25435016,-0.47922745,-0.869859,-0.56819916,-0.38007593
-0.8269129,-1.0910401,0.17937993,1.6864837,2.0241156,-0.26308373,-0.7667028,-0.254502,-0.47698104,-0.8698909,-0.5693502,-0.38091975
-0.8392288,-1.0921509,0.18063775,1.6861886,2.0241184,-0.26360396,-0.7670184,-0.2547513,-0.47978696,-0.86951214,-0.56992215,-0.38393018
-0.8568666,-1.0932878,0.18013093,1.6849772,2.024115,-0.26264858,-0.7678802,-0.25481594,-0.47542912,-0.8694895,-0.57005346,-0.38421148
-0.8606045,-1.0940505,0.17977975,1.6858743,2.0241175,-0.2627812,-0.76731735,-0.25472635,-0.47661948,-0.86941963,-0.56989324,-0.38408253
-0.85001904,-1.0943228,0.1783027,1.6858239,2.0241165,-0.26317936,-0.7673242,-0.25432152,-0.47318342,-0.86955464,-0.569666,-0.3840561
-0.841695,-1.0943377,0.18036146,1.6834935,2.0241222,-0.2630085,-0.76807165,-0.25500846,-0.4702324,-0.8695897,-0.56788707,-0.3854131
-0.834456,-1.0939226,0.17969418,1.6837207,2.0241156,-0.26286283,-0.7677787,-0.25483504,-0.4724094,-0.86929184,-0.5657993,-0.38732544
-0.8350884,-1.0932688,0.18019927,1.6853147,2.0241163,-0.26339206,-0.76726407,-0.25448072,-0.47097903,-0.86915874,-0.56469417,-0.38641798
-0.82773995,-1.0922856,0.18077925,1.6870663,2.0241168,-0.26380837,-0.76645553,-0.25426814,-0.46750045,-0.869206,-0.5626394,-0.38488266
-0.80856043,-1.0908448,0.18136738,1.6855023,2.0241175,-0.2643281,-0.76750267,-0.25459063,-0.46791005,-0.86857116,-0.56197995,-0.38370234
-0.78105277,-1.0889536,0.18067503,1.6849638,2.0241199,-0.26447645,-0.7679757,-0.25450668,-0.4701781,-0.8678971,-0.56151944,-0.38500926
